partner,cover,room_count,pricing_zone,cover_monthly_price,cover_monthly_price_excl_tax,cover_monthly_price_tax
demo,CATNAT,3,ZDDEF7C1-ZINCFBCA-ZVOLFDCD,1.80918,1.65980,0.14938
demo,CATNAT,3,ZDDEF7C1-ZINCFBCA-ZVOLFCCC,1.70441,1.56368,0.14073
demo,CATNAT,3,ZDDEF7C1-ZINCFBCA-ZVOLFBCB,1.55568,1.42723,0.12845
demo,CATNAT,3,ZDDEF7C1-ZINCFBCA-ZVOLFACA,1.45411,1.33404,0.12006
demo,CATNAT,3,ZDDEF7C1-ZINCFACC-ZVOLFDCD,1.89890,1.74211,0.15679
demo,CATNAT,3,ZDDEF7C1-ZINCFACC-ZVOLFCCC,1.79413,1.64599,0.14814
demo,CATNAT,3,ZDDEF7C1-ZINCFACC-ZVOLFBCB,1.64540,1.50954,0.13586
demo,CATNAT,3,ZDDEF7C1-ZINCFACC-ZVOLFACA,1.54383,1.41635,0.12747
demo,CATNAT,3,ZDDEF7C1-ZINCFACB-ZVOLFDCD,1.88896,1.73299,0.15597
demo,CATNAT,3,ZDDEF7C1-ZINCFACB-ZVOLFCCC,1.78419,1.63687,0.14732
demo,CATNAT,3,ZDDEF7C1-ZINCFACB-ZVOLFBCB,1.63546,1.50042,0.13504
demo,CATNAT,3,ZDDEF7C1-ZINCFACB-ZVOLFACA,1.53388,1.40723,0.12665
demo,CATNAT,3,ZDDEF7C1-ZINCFACA-ZVOLFDCD,1.85291,1.69992,0.15299
demo,CATNAT,3,ZDDEF7C1-ZINCFACA-ZVOLFCCC,1.74814,1.60380,0.14434
demo,CATNAT,3,ZDDEF7C1-ZINCFACA-ZVOLFBCB,1.59941,1.46735,0.13206
demo,CATNAT,3,ZDDEF7C1-ZINCFACA-ZVOLFACA,1.49784,1.37416,0.12367
demo,CATNAT,3,ZDDEF6C3-ZINCFBCC-ZVOLFDCD,1.99343,1.82883,0.16459
demo,CATNAT,3,ZDDEF6C3-ZINCFBCC-ZVOLFCCC,1.88866,1.73272,0.15594
demo,CATNAT,3,ZDDEF6C3-ZINCFBCC-ZVOLFBCB,1.73993,1.59627,0.14366
demo,CATNAT,3,ZDDEF6C3-ZINCFBCC-ZVOLFACA,1.63836,1.50308,0.13528
demo,CATNAT,3,ZDDEF6C3-ZINCFBCB-ZVOLFDCD,1.98465,1.82078,0.16387
demo,CATNAT,3,ZDDEF6C3-ZINCFBCB-ZVOLFCCC,1.87988,1.72466,0.15522
demo,CATNAT,3,ZDDEF6C3-ZINCFBCB-ZVOLFBCB,1.73115,1.58821,0.14294
demo,CATNAT,3,ZDDEF6C3-ZINCFBCB-ZVOLFACA,1.62958,1.49503,0.13455
demo,CATNAT,3,ZDDEF6C3-ZINCFBCA-ZVOLFDCD,1.95282,1.79158,0.16124
demo,CATNAT,3,ZDDEF6C3-ZINCFBCA-ZVOLFCCC,1.84805,1.69546,0.15259
demo,CATNAT,3,ZDDEF6C3-ZINCFBCA-ZVOLFBCB,1.69932,1.55901,0.14031
demo,CATNAT,3,ZDDEF6C3-ZINCFBCA-ZVOLFACA,1.59774,1.46582,0.13192
demo,CATNAT,3,ZDDEF6C3-ZINCFACC-ZVOLFDCD,2.04254,1.87389,0.16865
demo,CATNAT,3,ZDDEF6C3-ZINCFACC-ZVOLFCCC,1.93777,1.77777,0.16000
demo,CATNAT,3,ZDDEF6C3-ZINCFACC-ZVOLFBCB,1.78904,1.64132,0.14772
demo,CATNAT,3,ZDDEF6C3-ZINCFACC-ZVOLFACA,1.68746,1.54813,0.13933
demo,CATNAT,3,ZDDEF6C3-ZINCFACB-ZVOLFDCD,2.03260,1.86477,0.16783
demo,CATNAT,3,ZDDEF6C3-ZINCFACB-ZVOLFCCC,1.92783,1.76865,0.15918
demo,CATNAT,3,ZDDEF6C3-ZINCFACB-ZVOLFBCB,1.77910,1.63220,0.14690
demo,CATNAT,3,ZDDEF6C3-ZINCFACB-ZVOLFACA,1.67752,1.53901,0.13851
demo,CATNAT,3,ZDDEF6C3-ZINCFACA-ZVOLFDCD,1.99655,1.83170,0.16485
demo,CATNAT,3,ZDDEF6C3-ZINCFACA-ZVOLFCCC,1.89178,1.73558,0.15620
demo,CATNAT,3,ZDDEF6C3-ZINCFACA-ZVOLFBCB,1.74305,1.59913,0.14392
demo,CATNAT,3,ZDDEF6C3-ZINCFACA-ZVOLFACA,1.64148,1.50594,0.13553
demo,CATNAT,3,ZDDEF6C2-ZINCFBCC-ZVOLFDCD,1.91143,1.75361,0.15782
demo,CATNAT,3,ZDDEF6C2-ZINCFBCC-ZVOLFCCC,1.80666,1.65749,0.14917
demo,CATNAT,3,ZDDEF6C2-ZINCFBCC-ZVOLFBCB,1.65793,1.52104,0.13689
demo,CATNAT,3,ZDDEF6C2-ZINCFBCC-ZVOLFACA,1.55636,1.42785,0.12851
demo,CATNAT,3,ZDDEF6C2-ZINCFBCB-ZVOLFDCD,1.90265,1.74555,0.15710
demo,CATNAT,3,ZDDEF6C2-ZINCFBCB-ZVOLFCCC,1.79789,1.64944,0.14845
demo,CATNAT,3,ZDDEF6C2-ZINCFBCB-ZVOLFBCB,1.64915,1.51299,0.13617
demo,CATNAT,3,ZDDEF6C2-ZINCFBCB-ZVOLFACA,1.54758,1.41980,0.12778
demo,CATNAT,3,ZDDEF6C2-ZINCFBCA-ZVOLFDCD,1.87082,1.71635,0.15447
demo,CATNAT,3,ZDDEF6C2-ZINCFBCA-ZVOLFCCC,1.76605,1.62023,0.14582
demo,CATNAT,3,ZDDEF6C2-ZINCFBCA-ZVOLFBCB,1.61732,1.48378,0.13354
demo,CATNAT,3,ZDDEF6C2-ZINCFBCA-ZVOLFACA,1.51575,1.39059,0.12515
demo,CATNAT,3,ZDDEF6C2-ZINCFACC-ZVOLFDCD,1.96054,1.79866,0.16188
demo,CATNAT,3,ZDDEF6C2-ZINCFACC-ZVOLFCCC,1.85577,1.70254,0.15323
demo,CATNAT,3,ZDDEF6C2-ZINCFACC-ZVOLFBCB,1.70704,1.56609,0.14095
demo,CATNAT,3,ZDDEF6C2-ZINCFACC-ZVOLFACA,1.60547,1.47291,0.13256
demo,CATNAT,3,ZDDEF6C2-ZINCFACB-ZVOLFDCD,1.95060,1.78954,0.16106
demo,CATNAT,3,ZDDEF6C2-ZINCFACB-ZVOLFCCC,1.84583,1.69342,0.15241
demo,CATNAT,3,ZDDEF6C2-ZINCFACB-ZVOLFBCB,1.69710,1.55697,0.14013
demo,CATNAT,3,ZDDEF6C2-ZINCFACB-ZVOLFACA,1.59553,1.46379,0.13174
demo,CATNAT,3,ZDDEF6C2-ZINCFACA-ZVOLFDCD,1.91455,1.75647,0.15808
demo,CATNAT,3,ZDDEF6C2-ZINCFACA-ZVOLFCCC,1.80978,1.66035,0.14943
demo,CATNAT,3,ZDDEF6C2-ZINCFACA-ZVOLFBCB,1.66105,1.52390,0.13715
demo,CATNAT,3,ZDDEF6C2-ZINCFACA-ZVOLFACA,1.55948,1.43071,0.12876
demo,CATNAT,3,ZDDEF6C1-ZINCFBCC-ZVOLFDCD,1.80618,1.65705,0.14913
demo,CATNAT,3,ZDDEF6C1-ZINCFBCC-ZVOLFCCC,1.70141,1.56093,0.14048
demo,CATNAT,3,ZDDEF6C1-ZINCFBCC-ZVOLFBCB,1.55268,1.42448,0.12820
demo,CATNAT,3,ZDDEF6C1-ZINCFBCC-ZVOLFACA,1.45111,1.33129,0.11982
demo,CATNAT,3,ZDDEF6C1-ZINCFBCB-ZVOLFDCD,1.79740,1.64899,0.14841
demo,CATNAT,3,ZDDEF6C1-ZINCFBCB-ZVOLFCCC,1.69264,1.55288,0.13976
demo,CATNAT,3,ZDDEF6C1-ZINCFBCB-ZVOLFBCB,1.54390,1.41643,0.12748
demo,CATNAT,3,ZDDEF6C1-ZINCFBCB-ZVOLFACA,1.44233,1.32324,0.11909
demo,CATNAT,3,ZDDEF6C1-ZINCFBCA-ZVOLFDCD,1.76557,1.61979,0.14578
demo,CATNAT,3,ZDDEF6C1-ZINCFBCA-ZVOLFCCC,1.66080,1.52367,0.13713
demo,CATNAT,3,ZDDEF6C1-ZINCFBCA-ZVOLFBCB,1.51207,1.38722,0.12485
demo,CATNAT,3,ZDDEF6C1-ZINCFBCA-ZVOLFACA,1.41050,1.29403,0.11646
demo,CATNAT,3,ZDDEF6C1-ZINCFACC-ZVOLFDCD,1.85529,1.70210,0.15319
demo,CATNAT,3,ZDDEF6C1-ZINCFACC-ZVOLFCCC,1.75052,1.60598,0.14454
demo,CATNAT,3,ZDDEF6C1-ZINCFACC-ZVOLFBCB,1.60179,1.46953,0.13226
demo,CATNAT,3,ZDDEF6C1-ZINCFACC-ZVOLFACA,1.50022,1.37634,0.12387
demo,CATNAT,3,ZDDEF6C1-ZINCFACB-ZVOLFDCD,1.84535,1.69298,0.15237
demo,CATNAT,3,ZDDEF6C1-ZINCFACB-ZVOLFCCC,1.74058,1.59686,0.14372
demo,CATNAT,3,ZDDEF6C1-ZINCFACB-ZVOLFBCB,1.59185,1.46041,0.13144
demo,CATNAT,3,ZDDEF6C1-ZINCFACB-ZVOLFACA,1.49028,1.36723,0.12305
demo,CATNAT,3,ZDDEF6C1-ZINCFACA-ZVOLFDCD,1.80930,1.65991,0.14939
demo,CATNAT,3,ZDDEF6C1-ZINCFACA-ZVOLFCCC,1.70453,1.56379,0.14074
demo,CATNAT,3,ZDDEF6C1-ZINCFACA-ZVOLFBCB,1.55580,1.42734,0.12846
demo,CATNAT,3,ZDDEF6C1-ZINCFACA-ZVOLFACA,1.45423,1.33415,0.12007
demo,CATNAT,3,ZDDEF5C3-ZINCFBCC-ZVOLFDCD,1.89060,1.73449,0.15610
demo,CATNAT,3,ZDDEF5C3-ZINCFBCC-ZVOLFCCC,1.78583,1.63837,0.14745
demo,CATNAT,3,ZDDEF5C3-ZINCFBCC-ZVOLFBCB,1.63710,1.50192,0.13517
demo,CATNAT,3,ZDDEF5C3-ZINCFBCC-ZVOLFACA,1.53552,1.40874,0.12679
demo,CATNAT,3,ZDDEF5C3-ZINCFBCB-ZVOLFDCD,1.88182,1.72644,0.15538
demo,CATNAT,3,ZDDEF5C3-ZINCFBCB-ZVOLFCCC,1.77705,1.63032,0.14673
demo,CATNAT,3,ZDDEF5C3-ZINCFBCB-ZVOLFBCB,1.62832,1.49387,0.13445
demo,CATNAT,3,ZDDEF5C3-ZINCFBCB-ZVOLFACA,1.52674,1.40068,0.12606
demo,CATNAT,3,ZDDEF5C3-ZINCFBCA-ZVOLFDCD,1.84998,1.69723,0.15275
demo,CATNAT,3,ZDDEF5C3-ZINCFBCA-ZVOLFCCC,1.74522,1.60112,0.14410
demo,CATNAT,3,ZDDEF5C3-ZINCFBCA-ZVOLFBCB,1.59649,1.46467,0.13182
demo,CATNAT,3,ZDDEF5C3-ZINCFBCA-ZVOLFACA,1.49491,1.37148,0.12343
demo,CATNAT,3,ZDDEF5C3-ZINCFACC-ZVOLFDCD,1.93970,1.77954,0.16016
demo,CATNAT,3,ZDDEF5C3-ZINCFACC-ZVOLFCCC,1.83494,1.68343,0.15151
demo,CATNAT,3,ZDDEF5C3-ZINCFACC-ZVOLFBCB,1.68621,1.54698,0.13923
demo,CATNAT,3,ZDDEF5C3-ZINCFACC-ZVOLFACA,1.58463,1.45379,0.13084
demo,CATNAT,3,ZDDEF5C3-ZINCFACB-ZVOLFDCD,1.92976,1.77043,0.15934
demo,CATNAT,3,ZDDEF5C3-ZINCFACB-ZVOLFCCC,1.82500,1.67431,0.15069
demo,CATNAT,3,ZDDEF5C3-ZINCFACB-ZVOLFBCB,1.67627,1.53786,0.13841
demo,CATNAT,3,ZDDEF5C3-ZINCFACB-ZVOLFACA,1.57469,1.44467,0.13002
demo,CATNAT,3,ZDDEF5C3-ZINCFACA-ZVOLFDCD,1.89371,1.73735,0.15636
demo,CATNAT,3,ZDDEF5C3-ZINCFACA-ZVOLFCCC,1.78895,1.64124,0.14771
demo,CATNAT,3,ZDDEF5C3-ZINCFACA-ZVOLFBCB,1.64022,1.50479,0.13543
demo,CATNAT,3,ZDDEF5C3-ZINCFACA-ZVOLFACA,1.53864,1.41160,0.12704
demo,CATNAT,3,ZDDEF5C2-ZINCFBCC-ZVOLFDCD,1.81640,1.66642,0.14998
demo,CATNAT,3,ZDDEF5C2-ZINCFBCC-ZVOLFCCC,1.71163,1.57030,0.14133
demo,CATNAT,3,ZDDEF5C2-ZINCFBCC-ZVOLFBCB,1.56290,1.43385,0.12905
demo,CATNAT,3,ZDDEF5C2-ZINCFBCC-ZVOLFACA,1.46132,1.34066,0.12066
demo,CATNAT,3,ZDDEF5C2-ZINCFBCB-ZVOLFDCD,1.80762,1.65836,0.14925
demo,CATNAT,3,ZDDEF5C2-ZINCFBCB-ZVOLFCCC,1.70285,1.56225,0.14060
demo,CATNAT,3,ZDDEF5C2-ZINCFBCB-ZVOLFBCB,1.55412,1.42580,0.12832
demo,CATNAT,3,ZDDEF5C2-ZINCFBCB-ZVOLFACA,1.45254,1.33261,0.11993
demo,CATNAT,3,ZDDEF5C2-ZINCFBCA-ZVOLFDCD,1.77578,1.62916,0.14662
demo,CATNAT,3,ZDDEF5C2-ZINCFBCA-ZVOLFCCC,1.67102,1.53305,0.13797
demo,CATNAT,3,ZDDEF5C2-ZINCFBCA-ZVOLFBCB,1.52229,1.39659,0.12569
demo,CATNAT,3,ZDDEF5C2-ZINCFBCA-ZVOLFACA,1.42071,1.30341,0.11731
demo,CATNAT,3,ZDDEF5C2-ZINCFACC-ZVOLFDCD,1.86550,1.71147,0.15403
demo,CATNAT,3,ZDDEF5C2-ZINCFACC-ZVOLFCCC,1.76074,1.61536,0.14538
demo,CATNAT,3,ZDDEF5C2-ZINCFACC-ZVOLFBCB,1.61201,1.47891,0.13310
demo,CATNAT,3,ZDDEF5C2-ZINCFACC-ZVOLFACA,1.51043,1.38572,0.12472
demo,CATNAT,3,ZDDEF5C2-ZINCFACB-ZVOLFDCD,1.85556,1.70235,0.15321
demo,CATNAT,3,ZDDEF5C2-ZINCFACB-ZVOLFCCC,1.75080,1.60624,0.14456
demo,CATNAT,3,ZDDEF5C2-ZINCFACB-ZVOLFBCB,1.60207,1.46978,0.13228
demo,CATNAT,3,ZDDEF5C2-ZINCFACB-ZVOLFACA,1.50049,1.37660,0.12389
demo,CATNAT,3,ZDDEF5C2-ZINCFACA-ZVOLFDCD,1.81951,1.66928,0.15024
demo,CATNAT,3,ZDDEF5C2-ZINCFACA-ZVOLFCCC,1.71475,1.57316,0.14158
demo,CATNAT,3,ZDDEF5C2-ZINCFACA-ZVOLFBCB,1.56602,1.43671,0.12930
demo,CATNAT,3,ZDDEF5C2-ZINCFACA-ZVOLFACA,1.46444,1.34352,0.12092
demo,CATNAT,3,ZDDEF5C1-ZINCFBCC-ZVOLFDCD,1.72115,1.57904,0.14211
demo,CATNAT,3,ZDDEF5C1-ZINCFBCC-ZVOLFCCC,1.61639,1.48292,0.13346
demo,CATNAT,3,ZDDEF5C1-ZINCFBCC-ZVOLFBCB,1.46766,1.34647,0.12118
demo,CATNAT,3,ZDDEF5C1-ZINCFBCC-ZVOLFACA,1.36608,1.25329,0.11280
demo,CATNAT,3,ZDDEF5C1-ZINCFBCB-ZVOLFDCD,1.71238,1.57099,0.14139
demo,CATNAT,3,ZDDEF5C1-ZINCFBCB-ZVOLFCCC,1.60761,1.47487,0.13274
demo,CATNAT,3,ZDDEF5C1-ZINCFBCB-ZVOLFBCB,1.45888,1.33842,0.12046
demo,CATNAT,3,ZDDEF5C1-ZINCFBCB-ZVOLFACA,1.35730,1.24523,0.11207
demo,CATNAT,3,ZDDEF5C1-ZINCFBCA-ZVOLFDCD,1.68054,1.54178,0.13876
demo,CATNAT,3,ZDDEF5C1-ZINCFBCA-ZVOLFCCC,1.57578,1.44567,0.13011
demo,CATNAT,3,ZDDEF5C1-ZINCFBCA-ZVOLFBCB,1.42705,1.30922,0.11783
demo,CATNAT,3,ZDDEF5C1-ZINCFBCA-ZVOLFACA,1.32547,1.21603,0.10944
demo,CATNAT,3,ZDDEF5C1-ZINCFACC-ZVOLFDCD,1.77026,1.62409,0.14617
demo,CATNAT,3,ZDDEF5C1-ZINCFACC-ZVOLFCCC,1.66550,1.52798,0.13752
demo,CATNAT,3,ZDDEF5C1-ZINCFACC-ZVOLFBCB,1.51677,1.39153,0.12524
demo,CATNAT,3,ZDDEF5C1-ZINCFACC-ZVOLFACA,1.41519,1.29834,0.11685
demo,CATNAT,3,ZDDEF5C1-ZINCFACB-ZVOLFDCD,1.76032,1.61498,0.14535
demo,CATNAT,3,ZDDEF5C1-ZINCFACB-ZVOLFCCC,1.65556,1.51886,0.13670
demo,CATNAT,3,ZDDEF5C1-ZINCFACB-ZVOLFBCB,1.50683,1.38241,0.12442
demo,CATNAT,3,ZDDEF5C1-ZINCFACB-ZVOLFACA,1.40525,1.28922,0.11603
demo,CATNAT,3,ZDDEF5C1-ZINCFACA-ZVOLFDCD,1.72427,1.58190,0.14237
demo,CATNAT,3,ZDDEF5C1-ZINCFACA-ZVOLFCCC,1.61951,1.48579,0.13372
demo,CATNAT,3,ZDDEF5C1-ZINCFACA-ZVOLFBCB,1.47078,1.34934,0.12144
demo,CATNAT,3,ZDDEF5C1-ZINCFACA-ZVOLFACA,1.36920,1.25615,0.11305
demo,CATNAT,3,ZDDEF4C3-ZINCFBCC-ZVOLFDCD,1.75757,1.61245,0.14512
demo,CATNAT,3,ZDDEF4C3-ZINCFBCC-ZVOLFCCC,1.65280,1.51633,0.13647
demo,CATNAT,3,ZDDEF4C3-ZINCFBCC-ZVOLFBCB,1.50407,1.37988,0.12419
demo,CATNAT,3,ZDDEF4C3-ZINCFBCC-ZVOLFACA,1.40250,1.28669,0.11580
demo,CATNAT,3,ZDDEF4C3-ZINCFBCB-ZVOLFDCD,1.74879,1.60440,0.14440
demo,CATNAT,3,ZDDEF4C3-ZINCFBCB-ZVOLFCCC,1.64402,1.50828,0.13575
demo,CATNAT,3,ZDDEF4C3-ZINCFBCB-ZVOLFBCB,1.49529,1.37183,0.12346
demo,CATNAT,3,ZDDEF4C3-ZINCFBCB-ZVOLFACA,1.39372,1.27864,0.11508
demo,CATNAT,3,ZDDEF4C3-ZINCFBCA-ZVOLFDCD,1.71696,1.57519,0.14177
demo,CATNAT,3,ZDDEF4C3-ZINCFBCA-ZVOLFCCC,1.61219,1.47907,0.13312
demo,CATNAT,3,ZDDEF4C3-ZINCFBCA-ZVOLFBCB,1.46346,1.34262,0.12084
demo,CATNAT,3,ZDDEF4C3-ZINCFBCA-ZVOLFACA,1.36189,1.24944,0.11245
demo,CATNAT,3,ZDDEF4C3-ZINCFACC-ZVOLFDCD,1.80668,1.65750,0.14918
demo,CATNAT,3,ZDDEF4C3-ZINCFACC-ZVOLFCCC,1.70191,1.56139,0.14052
demo,CATNAT,3,ZDDEF4C3-ZINCFACC-ZVOLFBCB,1.55318,1.42494,0.12824
demo,CATNAT,3,ZDDEF4C3-ZINCFACC-ZVOLFACA,1.45161,1.33175,0.11986
demo,CATNAT,3,ZDDEF4C3-ZINCFACB-ZVOLFDCD,1.79674,1.64838,0.14835
demo,CATNAT,3,ZDDEF4C3-ZINCFACB-ZVOLFCCC,1.69197,1.55227,0.13970
demo,CATNAT,3,ZDDEF4C3-ZINCFACB-ZVOLFBCB,1.54324,1.41582,0.12742
demo,CATNAT,3,ZDDEF4C3-ZINCFACB-ZVOLFACA,1.44167,1.32263,0.11904
demo,CATNAT,3,ZDDEF4C3-ZINCFACA-ZVOLFDCD,1.76069,1.61531,0.14538
demo,CATNAT,3,ZDDEF4C3-ZINCFACA-ZVOLFCCC,1.65592,1.51919,0.13673
demo,CATNAT,3,ZDDEF4C3-ZINCFACA-ZVOLFBCB,1.50719,1.38274,0.12445
demo,CATNAT,3,ZDDEF4C3-ZINCFACA-ZVOLFACA,1.40562,1.28956,0.11606
demo,CATNAT,3,ZDDEF4C2-ZINCFBCC-ZVOLFDCD,1.69346,1.55363,0.13983
demo,CATNAT,3,ZDDEF4C2-ZINCFBCC-ZVOLFCCC,1.58869,1.45751,0.13118
demo,CATNAT,3,ZDDEF4C2-ZINCFBCC-ZVOLFBCB,1.43996,1.32106,0.11890
demo,CATNAT,3,ZDDEF4C2-ZINCFBCC-ZVOLFACA,1.33838,1.22788,0.11051
demo,CATNAT,3,ZDDEF4C2-ZINCFBCB-ZVOLFDCD,1.68468,1.54558,0.13910
demo,CATNAT,3,ZDDEF4C2-ZINCFBCB-ZVOLFCCC,1.57991,1.44946,0.13045
demo,CATNAT,3,ZDDEF4C2-ZINCFBCB-ZVOLFBCB,1.43118,1.31301,0.11817
demo,CATNAT,3,ZDDEF4C2-ZINCFBCB-ZVOLFACA,1.32961,1.21982,0.10978
demo,CATNAT,3,ZDDEF4C2-ZINCFBCA-ZVOLFDCD,1.65285,1.51637,0.13647
demo,CATNAT,3,ZDDEF4C2-ZINCFBCA-ZVOLFCCC,1.54808,1.42026,0.12782
demo,CATNAT,3,ZDDEF4C2-ZINCFBCA-ZVOLFBCB,1.39935,1.28381,0.11554
demo,CATNAT,3,ZDDEF4C2-ZINCFBCA-ZVOLFACA,1.29777,1.19062,0.10716
demo,CATNAT,3,ZDDEF4C2-ZINCFACC-ZVOLFDCD,1.74257,1.59868,0.14388
demo,CATNAT,3,ZDDEF4C2-ZINCFACC-ZVOLFCCC,1.63780,1.50257,0.13523
demo,CATNAT,3,ZDDEF4C2-ZINCFACC-ZVOLFBCB,1.48907,1.36612,0.12295
demo,CATNAT,3,ZDDEF4C2-ZINCFACC-ZVOLFACA,1.38749,1.27293,0.11456
demo,CATNAT,3,ZDDEF4C2-ZINCFACB-ZVOLFDCD,1.73263,1.58957,0.14306
demo,CATNAT,3,ZDDEF4C2-ZINCFACB-ZVOLFCCC,1.62786,1.49345,0.13441
demo,CATNAT,3,ZDDEF4C2-ZINCFACB-ZVOLFBCB,1.47913,1.35700,0.12213
demo,CATNAT,3,ZDDEF4C2-ZINCFACB-ZVOLFACA,1.37755,1.26381,0.11374
demo,CATNAT,3,ZDDEF4C2-ZINCFACA-ZVOLFDCD,1.69658,1.55649,0.14008
demo,CATNAT,3,ZDDEF4C2-ZINCFACA-ZVOLFCCC,1.59181,1.46038,0.13143
demo,CATNAT,3,ZDDEF4C2-ZINCFACA-ZVOLFBCB,1.44308,1.32393,0.11915
demo,CATNAT,3,ZDDEF4C2-ZINCFACA-ZVOLFACA,1.34150,1.23074,0.11077
demo,CATNAT,3,ZDDEF4C1-ZINCFBCC-ZVOLFDCD,1.61116,1.47813,0.13303
demo,CATNAT,3,ZDDEF4C1-ZINCFBCC-ZVOLFCCC,1.50640,1.38202,0.12438
demo,CATNAT,3,ZDDEF4C1-ZINCFBCC-ZVOLFBCB,1.35767,1.24557,0.11210
demo,CATNAT,3,ZDDEF4C1-ZINCFBCC-ZVOLFACA,1.25609,1.15238,0.10371
demo,CATNAT,3,ZDDEF4C1-ZINCFBCB-ZVOLFDCD,1.60239,1.47008,0.13231
demo,CATNAT,3,ZDDEF4C1-ZINCFBCB-ZVOLFCCC,1.49762,1.37396,0.12366
demo,CATNAT,3,ZDDEF4C1-ZINCFBCB-ZVOLFBCB,1.34889,1.23751,0.11138
demo,CATNAT,3,ZDDEF4C1-ZINCFBCB-ZVOLFACA,1.24731,1.14432,0.10299
demo,CATNAT,3,ZDDEF4C1-ZINCFBCA-ZVOLFDCD,1.57055,1.44088,0.12968
demo,CATNAT,3,ZDDEF4C1-ZINCFBCA-ZVOLFCCC,1.46579,1.34476,0.12103
demo,CATNAT,3,ZDDEF4C1-ZINCFBCA-ZVOLFBCB,1.31706,1.20831,0.10875
demo,CATNAT,3,ZDDEF4C1-ZINCFBCA-ZVOLFACA,1.21548,1.11512,0.10036
demo,CATNAT,3,ZDDEF4C1-ZINCFACC-ZVOLFDCD,1.66027,1.52319,0.13709
demo,CATNAT,3,ZDDEF4C1-ZINCFACC-ZVOLFCCC,1.55551,1.42707,0.12844
demo,CATNAT,3,ZDDEF4C1-ZINCFACC-ZVOLFBCB,1.40678,1.29062,0.11616
demo,CATNAT,3,ZDDEF4C1-ZINCFACC-ZVOLFACA,1.30520,1.19743,0.10777
demo,CATNAT,3,ZDDEF4C1-ZINCFACB-ZVOLFDCD,1.65033,1.51407,0.13627
demo,CATNAT,3,ZDDEF4C1-ZINCFACB-ZVOLFCCC,1.54557,1.41795,0.12762
demo,CATNAT,3,ZDDEF4C1-ZINCFACB-ZVOLFBCB,1.39684,1.28150,0.11534
demo,CATNAT,3,ZDDEF4C1-ZINCFACB-ZVOLFACA,1.29526,1.18831,0.10695
demo,CATNAT,3,ZDDEF4C1-ZINCFACA-ZVOLFDCD,1.61428,1.48099,0.13329
demo,CATNAT,3,ZDDEF4C1-ZINCFACA-ZVOLFCCC,1.50952,1.38488,0.12464
demo,CATNAT,3,ZDDEF4C1-ZINCFACA-ZVOLFBCB,1.36079,1.24843,0.11236
demo,CATNAT,3,ZDDEF4C1-ZINCFACA-ZVOLFACA,1.25921,1.15524,0.10397
demo,CATNAT,3,ZDDEF3C3-ZINCFBCC-ZVOLFDCD,1.66810,1.53036,0.13773
demo,CATNAT,3,ZDDEF3C3-ZINCFBCC-ZVOLFCCC,1.56333,1.43425,0.12908
demo,CATNAT,3,ZDDEF3C3-ZINCFBCC-ZVOLFBCB,1.41460,1.29780,0.11680
demo,CATNAT,3,ZDDEF3C3-ZINCFBCC-ZVOLFACA,1.31303,1.20461,0.10841
demo,CATNAT,3,ZDDEF3C3-ZINCFBCB-ZVOLFDCD,1.65932,1.52231,0.13701
demo,CATNAT,3,ZDDEF3C3-ZINCFBCB-ZVOLFCCC,1.55455,1.42620,0.12836
demo,CATNAT,3,ZDDEF3C3-ZINCFBCB-ZVOLFBCB,1.40582,1.28975,0.11608
demo,CATNAT,3,ZDDEF3C3-ZINCFBCB-ZVOLFACA,1.30425,1.19656,0.10769
demo,CATNAT,3,ZDDEF3C3-ZINCFBCA-ZVOLFDCD,1.62749,1.49311,0.13438
demo,CATNAT,3,ZDDEF3C3-ZINCFBCA-ZVOLFCCC,1.52272,1.39699,0.12573
demo,CATNAT,3,ZDDEF3C3-ZINCFBCA-ZVOLFBCB,1.37399,1.26054,0.11345
demo,CATNAT,3,ZDDEF3C3-ZINCFBCA-ZVOLFACA,1.27242,1.16735,0.10506
demo,CATNAT,3,ZDDEF3C3-ZINCFACC-ZVOLFDCD,1.71721,1.57542,0.14179
demo,CATNAT,3,ZDDEF3C3-ZINCFACC-ZVOLFCCC,1.61244,1.47930,0.13314
demo,CATNAT,3,ZDDEF3C3-ZINCFACC-ZVOLFBCB,1.46371,1.34285,0.12086
demo,CATNAT,3,ZDDEF3C3-ZINCFACC-ZVOLFACA,1.36214,1.24967,0.11247
demo,CATNAT,3,ZDDEF3C3-ZINCFACB-ZVOLFDCD,1.70727,1.56630,0.14097
demo,CATNAT,3,ZDDEF3C3-ZINCFACB-ZVOLFCCC,1.60250,1.47018,0.13232
demo,CATNAT,3,ZDDEF3C3-ZINCFACB-ZVOLFBCB,1.45377,1.33373,0.12004
demo,CATNAT,3,ZDDEF3C3-ZINCFACB-ZVOLFACA,1.35219,1.24055,0.11165
demo,CATNAT,3,ZDDEF3C3-ZINCFACA-ZVOLFDCD,1.67122,1.53323,0.13799
demo,CATNAT,3,ZDDEF3C3-ZINCFACA-ZVOLFCCC,1.56645,1.43711,0.12934
demo,CATNAT,3,ZDDEF3C3-ZINCFACA-ZVOLFBCB,1.41772,1.30066,0.11706
demo,CATNAT,3,ZDDEF3C3-ZINCFACA-ZVOLFACA,1.31614,1.20747,0.10867
demo,CATNAT,3,ZDDEF3C2-ZINCFBCC-ZVOLFDCD,1.61077,1.47777,0.13300
